"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3298337,"August 30, 2025",Wisconsin,"Eau Claire","2300 block of Sunset Dr",1,0,0,0,1,N/A
3297790,"August 30, 2025",Montana,"Great Falls","Gibson Flats Rd",0,0,1,0,0,N/A
3298413,"August 30, 2025",Georgia,Brunswick,"2700 block of Altama Ave",1,0,0,0,1,N/A
3298468,"August 30, 2025",Wisconsin,Milwaukee,"6015 W Congress St",1,0,0,0,0,N/A
3299054,"August 30, 2025",Kentucky,Carlisle,"Abner’s Mill Rd",1,0,1,0,0,N/A
3297117,"August 29, 2025",Ohio,Cleveland,"5500 block of Mound Ave",1,0,0,0,0,N/A
3298242,"August 29, 2025",Alabama,Birmingham,"900 block of 6th Ln",1,0,0,0,0,N/A
3297628,"August 29, 2025","North Carolina","Wake Forest","600 block of E Nelson Ave",1,0,0,0,2,N/A
3297358,"August 29, 2025",Colorado,Brighton,"200 block of N 6th Ave",1,0,0,0,1,N/A
3297606,"August 29, 2025",Tennessee,Memphis,"4907 Airways Blvd",1,0,0,0,0,N/A
3296947,"August 29, 2025",Ohio,Cincinnati,"1003 Gest St",1,0,0,0,0,N/A
3297218,"August 29, 2025",Wisconsin,Peshtigo,"US-41 and Schacht Rd",0,0,1,0,0,N/A
3297403,"August 29, 2025",Florida,Melbourne,"904 Poplar Ln",1,2,0,0,0,N/A
3297553,"August 29, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3297174,"August 29, 2025",Michigan,Hamtramck,"12000 block of Dyar St",1,0,1,0,0,N/A
3298239,"August 29, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3297361,"August 29, 2025","New Mexico",Albuquerque,"9000 Zuni Rd SE",1,1,0,0,0,N/A
3297113,"August 29, 2025",Ohio,"Cleveland (Garfield Heights)","13100 block of Orme Rd",1,2,0,0,1,N/A
3297419,"August 29, 2025",Texas,"San Antonio","800 block of N Cherry St",0,0,1,0,0,N/A
3298792,"August 29, 2025",Pennsylvania,"Pittsburgh (Pleasant Hills)","400 block of Nantucket Dr",2,0,0,0,0,N/A
3298780,"August 29, 2025",California,"Desert Hot Springs","13315 Ocotillo Rd",1,0,0,0,0,N/A
3298556,"August 29, 2025",Texas,"Grand Prairie","I-30 Frontage Rd and S Belt Line Rd",0,0,1,0,0,N/A
3297483,"August 29, 2025",California,"San Diego","CA-163 and I-15",0,0,1,0,0,N/A
3297033,"August 29, 2025",Georgia,Columbus,"5025 Steam Mill Rd",1,0,0,0,1,N/A
3298013,"August 29, 2025","New Jersey",Trenton,"N Olden Ave and Ohio Ave",1,1,0,0,0,N/A
3297179,"August 29, 2025",Virginia,Hampton,"400 block of Marion Rd",0,0,1,0,0,N/A
3297190,"August 29, 2025",Illinois,Chicago,"7734 S Essex Ave",1,1,0,0,1,N/A
3297454,"August 29, 2025",Illinois,Ofallon,"600 block of W Madison Dr",0,0,1,0,0,N/A
3297726,"August 29, 2025",Arkansas,"Siloam Springs","300 Meadow Ct",1,0,0,0,1,N/A
3297468,"August 29, 2025",California,Livingston,"Park St and Main St",1,1,0,0,1,N/A
3297292,"August 29, 2025",Missouri,"Saint Louis","5300 block of N Euclid Ave",1,1,0,0,1,N/A
3297168,"August 29, 2025",Texas,Tyler,"FM 2767",0,0,1,0,0,N/A
3297837,"August 29, 2025",Texas,"Port Arthur","4121 Turtle Creek Dr",1,0,0,0,0,N/A
3298077,"August 29, 2025",Missouri,"Saint Louis","11000 block of Larimore Rd",1,0,0,0,1,N/A
3297566,"August 29, 2025",Tennessee,Nashville,"1010 Thompson Pl",1,0,0,1,1,N/A
3310796,"August 29, 2025","South Carolina",Columbia,"100 block of Shakespeare Ln",1,0,0,0,1,N/A
3297085,"August 29, 2025",Kentucky,Louisville,"3700 block of E Wheatmore Dr",1,0,0,0,0,N/A
3297331,"August 29, 2025",Wisconsin,Milwaukee,"4523 W Fond du Lac Ave",1,0,0,0,1,N/A
3296355,"August 28, 2025",Minnesota,"Saint Paul (West Saint Paul)","Ottawa Ave  Moreland Ave W",0,0,1,0,0,N/A
3296786,"August 28, 2025","South Carolina","Fort Mill","600 Steele St",1,0,0,0,2,N/A
3296778,"August 28, 2025","North Carolina",Kinston,"500 block of E Bright St",1,0,0,0,1,N/A
3296460,"August 28, 2025",Illinois,Chicago,"13237 S Corliss Ave",1,0,0,0,0,N/A
3296602,"August 28, 2025",Kentucky,Walton,"13167 Service Rd",0,2,1,0,0,N/A
3296361,"August 28, 2025",Alabama,Greenville,"661 Montgomery Hwy",1,0,0,0,0,N/A
3296345,"August 28, 2025",Alabama,"West Blocton","200 block of Hickory St",1,0,0,0,0,N/A
3296309,"August 28, 2025",Pennsylvania,Quarryville,"125 E State St",1,1,1,0,0,N/A
3297545,"August 28, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3297539,"August 28, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3296900,"August 28, 2025",California,"Long Beach","200 block of W Broadway",1,0,0,0,1,N/A
3296117,"August 28, 2025",Michigan,Wilson,"Co Rd 551",0,0,1,0,0,N/A
3296712,"August 28, 2025",Texas,Austin,"1807 W Slaughter Ln",0,1,1,0,0,N/A
3297471,"August 28, 2025",Illinois,Venice,"1200 block of Robin St",1,0,0,0,0,N/A
3299455,"August 28, 2025","North Carolina",Charlotte,"Hoskins Mill Ln",1,0,0,0,1,N/A
3296453,"August 28, 2025",Maryland,Catonsville,"742 Wilton Farm Dr",2,0,1,0,0,N/A
3296548,"August 28, 2025",Texas,"San Antonio","4039 E Houston St",0,1,1,0,0,N/A
3296978,"August 28, 2025",Florida,"Hallandale (Hallandale Beach)","500 block of NW 6th Ave",1,0,0,0,0,N/A
3296752,"August 28, 2025",California,"Los Angeles (East Los Angeles)","4500 block of Whittier Blvd",1,1,0,0,0,N/A
3296645,"August 28, 2025",Virginia,"La Crosse",I-85,1,0,0,0,1,N/A
3296740,"August 28, 2025",Massachusetts,Shrewsbury,"32 Ridgeland Rd",1,0,0,0,1,N/A
3296088,"August 28, 2025",Colorado,Thornton,"E 88th Ave and Welby Rd",1,0,0,0,1,N/A
3296706,"August 28, 2025",Arizona,Tucson,"S Country Club Rd and E 36th St",0,1,1,0,0,N/A
3296426,"August 28, 2025",Ohio,Youngstown,"1044 Belmont Ave",0,0,1,0,0,N/A
3297738,"August 28, 2025",Louisiana,Darrow,"Brown Extension Rd",1,0,0,0,1,N/A
3296352,"August 28, 2025",Illinois,Chicago,"600 block of W 47th St",1,1,0,0,1,N/A
3297145,"August 28, 2025",Texas,Beckville,"Jones St",1,0,0,0,0,N/A
3296869,"August 28, 2025",Mississippi,Brandon,"107 Gayden St",1,0,0,0,1,N/A
3296615,"August 28, 2025",Pennsylvania,"Braddock (Rankin)","Duquesne St and Oak Alley",1,0,0,0,0,N/A
3295448,"August 27, 2025",Florida,"Miami (Cutler Bay)","SW 184th St and SW 97th Ave",1,0,0,0,1,N/A
3294964,"August 27, 2025",Minnesota,Minneapolis,"8th St S and Hennepin Ave",1,1,0,0,1,N/A
3295692,"August 27, 2025",Illinois,Chicago,"5200 block of W Gladys Ave",1,0,0,0,0,N/A
3296008,"August 27, 2025","South Dakota","Rapid City","225 E Watertown St",1,0,0,0,0,N/A
3295411,"August 27, 2025","North Carolina","Roanoke Rapids","142 Julian R Allsbrook Hwy",2,0,0,0,1,N/A
3296478,"August 27, 2025",Texas,"San Antonio","2400 block of SW Military Dr",1,0,0,0,1,N/A
3296542,"August 27, 2025","South Carolina",Effingham,"5814 Anderson Field Rd",0,0,1,0,0,N/A
3295118,"August 27, 2025","New York",Bronx,"1412 College Ave",1,2,0,0,1,N/A
3295651,"August 27, 2025",Indiana,Greensburg,"N Co Rd 400 E and E Co Rd 300 N",0,0,1,0,0,N/A
3296006,"August 27, 2025",California,Oakland,"700 block of 17th St",1,0,0,0,1,N/A
3297534,"August 27, 2025",California,Altadena,"523 E Poppyfields Dr",1,0,0,0,0,N/A
3295370,"August 27, 2025",California,Sacramento,"200 block of Bannon St",1,0,0,0,1,N/A
3296759,"August 27, 2025",California,"Newberry Springs","45500 block of Yermo Rd",1,0,0,0,1,N/A
3295891,"August 27, 2025",Oregon,Salem,"Carson Dr SE and 40th Pl SE",1,0,0,0,0,N/A
3296678,"August 27, 2025",Colorado,"Littleton (Lakewood)","1298 Wadsworth Blvd",1,0,0,0,1,N/A
3296551,"August 27, 2025",Florida,Jacksonville,"104 King St",1,0,0,0,0,N/A
3295989,"August 27, 2025",Iowa,"Council Bluffs","N 16th St and Nash Blvd",0,0,1,0,0,N/A
3295107,"August 27, 2025","New York","New York (Manhattan)","E 110th St and Madison Ave",1,0,0,0,1,N/A
3296054,"August 27, 2025",Kansas,Topeka,"6700 block of Briarmeade Ln",1,0,1,0,0,N/A
3295999,"August 27, 2025","New Jersey",Paterson,"N 8th St",1,0,0,0,0,N/A
3295376,"August 27, 2025",Missouri,"Kansas City","E 23rd St and Topping Ave",1,0,0,0,1,N/A
3295855,"August 27, 2025",Illinois,Champaign,"Maple St and Prairie St",1,0,0,0,0,N/A
3295705,"August 27, 2025",Mississippi,Brandon,"US-80 and Rankin Rd",1,0,0,0,1,N/A
3295893,"August 27, 2025",Oregon,Salem,"200 block of Glen Creek Rd NW",1,0,0,0,0,N/A
3295866,"August 27, 2025",Illinois,Chicago,"100 block of N Mason Ave",1,0,0,0,0,N/A
3294737,"August 27, 2025",Minnesota,Minneapolis,"509 W 54th St",2,21,1,0,0,N/A
3296564,"August 27, 2025","North Carolina",Lexington,"514 Burgin Dr",1,0,0,0,1,N/A
3297786,"August 26, 2025",Mississippi,"Itta Bena","200 block of Martin Luther King Jr Dr",1,0,0,0,0,N/A
3294503,"August 26, 2025",Florida,Miami,"307 NW 72nd Ave",0,1,1,0,0,N/A
3294608,"August 26, 2025",Oregon,Springfield,"Thurston Rd and 60th St",0,0,1,0,0,N/A
3294367,"August 26, 2025","South Carolina",Timmonsville,"112 E Smith St",1,0,0,0,2,N/A
3294412,"August 26, 2025",Florida,"West Palm Beach","4100 block of Haden Ave",1,0,0,0,1,N/A
3294394,"August 26, 2025","South Carolina",Columbia,"300 block of Ovanta Rd",0,0,1,0,0,N/A
3294573,"August 26, 2025",Michigan,"New Haven (Lenox)","26 Mile Rd and County Line Rd",1,0,0,0,0,N/A
3294575,"August 26, 2025","New Jersey","Atlantic City","200 block of N Connecticut Ave",1,0,0,0,0,N/A
3294405,"August 26, 2025","New York",Bronx,"710 Croes Ave",1,0,0,0,1,N/A
3295419,"August 26, 2025","North Carolina",Durham,"3710 Hillsborough Rd",1,0,0,0,0,N/A
3295568,"August 26, 2025",Alabama,Jasper,"1703 Devon Dr",1,1,0,0,1,N/A
3294369,"August 26, 2025",Minnesota,Minneapolis,"E 29th St and Clinton Ave",1,6,0,0,1,N/A
3295470,"August 26, 2025",Florida,"West Palm Beach (Lake Park)","700 block of Venice Cir",1,0,0,0,0,N/A
3295291,"August 26, 2025",California,Compton,"1333 S Long Beach Blvd",1,0,0,0,3,N/A
3295386,"August 26, 2025",Texas,Houston,"West Rd and Fairbanks North Houston Rd",1,0,0,0,0,N/A
3294130,"August 26, 2025","District of Columbia",Washington,"300 block of Anacostia Rd SE",1,0,0,0,1,N/A
3294896,"August 26, 2025",California,"Los Angeles","105 W Century Blvd",1,1,0,0,0,N/A
3294410,"August 26, 2025","New York",Bronx,"1353 Anthony Ave",1,0,0,0,0,N/A
3295265,"August 26, 2025",Georgia,Marietta,"1200 Franklin Gateway SE",1,0,0,0,1,N/A
3295013,"August 26, 2025",Texas,Houston,"8310 W Bellfort Ave",1,0,0,0,1,N/A
3295635,"August 26, 2025","South Dakota","Rapid City (Mount Rushmore)","1st Thunder Rd and Victoria Lake Rd",1,0,0,0,1,N/A
3294172,"August 26, 2025",Louisiana,"Baton Rouge","Florida Blvd and Marque Ann Dr",1,0,0,0,1,N/A
3294186,"August 26, 2025",Louisiana,Marrero,"4700 block of 4th St",0,1,1,0,0,N/A
3295367,"August 26, 2025",Texas,"El Paso","11800 block of Chelita Dr",1,0,1,0,0,N/A
3294287,"August 26, 2025",Colorado,"Peyton (Falcon)","US-24 and Judge Orr Rd",1,0,0,0,1,N/A
3294329,"August 26, 2025",California,"Lucerne Valley","10200 block of Alamo St",1,0,0,0,1,N/A
3295192,"August 26, 2025",Texas,Dallas,"13800 block of Far Hills Ln",0,0,1,0,0,N/A
3295912,"August 26, 2025",Tennessee,Dyersburg,"305 S Main St",0,1,1,0,0,N/A
3294684,"August 26, 2025",Pennsylvania,Philadelphia,"200 block of W Rittenhouse St",1,0,0,0,0,N/A
3294615,"August 26, 2025",Minnesota,Minneapolis,"2731 3rd Ave S",1,1,0,0,0,N/A
3294678,"August 26, 2025",Pennsylvania,Pittsburgh,"2300 block of E Hills Dr",1,0,0,0,0,N/A
3294647,"August 26, 2025","North Carolina",Littleton,"132 Little Dr",1,0,0,0,0,N/A
3293966,"August 25, 2025","North Carolina",Henderson,"800 block of E Andrews Ave",1,0,0,0,1,N/A
3294542,"August 25, 2025",Florida,Dunedin,"1500 block of Mac Charles Ct",1,0,1,0,0,N/A
3293334,"August 25, 2025",Virginia,Bristol,N/A,0,0,1,0,0,N/A
3294407,"August 25, 2025",Indiana,Indianapolis,"9200 block of Vassar Ln",1,0,1,0,0,N/A
3294225,"August 25, 2025",Texas,Houston,"6401 Deihl Rd",1,0,0,0,0,N/A
3294260,"August 25, 2025",Texas,Chandler,"Shady Trl",1,0,0,0,1,N/A
3294495,"August 25, 2025",Florida,Jacksonville,"2000 block of Mayport Rd",0,0,1,0,0,N/A
3294545,"August 25, 2025",Florida,Bradenton,"400 block of 11th Ave E",1,0,0,0,3,N/A
3293367,"August 25, 2025",Louisiana,"New Orleans","1600 block of Elysian Fields Ave",1,0,0,0,0,N/A
3294210,"August 25, 2025","New Mexico",Roswell,"N Sherman Ave and E 23rd St",1,0,0,0,1,N/A
3293405,"August 25, 2025",Illinois,Chicago,"4800 block of W Superior St",1,1,0,0,1,N/A
3293479,"August 25, 2025",Connecticut,"New Haven","70 Dickerman St",2,0,0,0,1,N/A
3294044,"August 25, 2025",Kentucky,Louisville,"S 32nd St and Southern Ave",1,0,0,0,0,N/A
3294117,"August 25, 2025",Tennessee,Nashville,"300 block of Scalf Dr",0,0,1,0,0,N/A
3294072,"August 25, 2025",Tennessee,Chattanooga,"5700 block of Roper St",1,1,0,0,0,N/A
3312517,"August 25, 2025",Wisconsin,Milwaukee,"2212 N 12th St",1,0,0,0,0,N/A
3293132,"August 24, 2025",Texas,"San Antonio","12210 Dewitt Ave",1,0,1,0,0,N/A
3293206,"August 24, 2025",Tennessee,Antioch,"2100 block of Century Farms Pkwy",0,0,1,0,0,N/A
3293173,"August 24, 2025",Louisiana,"Baton Rouge","3400 block of Plank Rd",1,0,0,0,0,N/A
3293252,"August 24, 2025",Pennsylvania,Philadelphia,"E St and E Thayer St",1,0,0,0,0,N/A
3292790,"August 24, 2025",Illinois,Chicago,"3800 block of W Chicago Ave",1,0,0,0,0,N/A
3293243,"August 24, 2025",Pennsylvania,Philadelphia,"1700 block of W Ruscomb St",1,1,0,1,1,N/A
3293247,"August 24, 2025",Pennsylvania,Philadelphia,"N Warnock St and W Spencer St",1,0,0,0,0,N/A
3293660,"August 24, 2025",Virginia,Richmond,"500 block of Hunt Ave",1,0,0,0,1,N/A
3294521,"August 24, 2025",Oklahoma,"Ponca City","400 block of S Palm St",1,2,0,0,0,N/A
3293507,"August 24, 2025",Missouri,"Saint Louis","5000 block of Goodfellow Blvd",1,0,0,0,1,N/A
3293803,"August 24, 2025",Texas,Victoria,"1300 block of Sycamore St",1,0,0,0,1,N/A
3293418,"August 24, 2025",Georgia,Mcdonough,"157 Ruby Ln",1,0,1,0,0,N/A
3293238,"August 24, 2025",Louisiana,"New Orleans","Royal St and Iberville St",1,0,0,0,1,N/A
3293472,"August 24, 2025",Virginia,"Virginia Beach","Lee Rd and S Bay Shore Dr",0,0,1,0,0,N/A
3297532,"August 24, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3293684,"August 24, 2025",Florida,Orlando,"5175 Cinderlane Pkwy",2,0,0,0,1,N/A
3312917,"August 24, 2025",Michigan,Detroit,"16700 block of Rutherford St",1,0,0,0,1,N/A
3293643,"August 24, 2025",Missouri,"Saint Louis (Jennings)","2100 block of Fairhaven Dr",1,0,0,0,0,N/A
3293387,"August 24, 2025",California,Antioch,"Flagstone Dr and Cobblestone Dr",1,0,0,0,1,N/A
3293976,"August 24, 2025",Louisiana,Ponchatoula,"N Hoover Rd",1,0,0,0,1,N/A
3293416,"August 24, 2025",Illinois,Chicago,"8124 S Ingleside Ave",1,0,0,0,0,N/A
3293292,"August 24, 2025",Illinois,Chicago,"8000 block of S Ingleside Ave",1,0,0,1,0,N/A
3292823,"August 24, 2025",Connecticut,Hartford,"3250 Main St",1,0,0,0,0,N/A
3293196,"August 24, 2025",Louisiana,"Baton Rouge","800 block of Belhaven Trace Dr",1,0,0,0,0,N/A
3292955,"August 24, 2025",Missouri,"Saint Louis","2713 Marcus Ave",1,0,0,0,0,N/A
3294010,"August 24, 2025",Missouri,Springfield,"3307 W Lombard St",2,0,1,0,0,N/A
3292821,"August 24, 2025",Illinois,Chicago,"3014 S Hamlin Ave",1,0,0,0,0,N/A
3293034,"August 24, 2025",Illinois,Champaign,"2500 block of W Springfield Ave",1,0,0,0,2,N/A
3294102,"August 24, 2025",Louisiana,Mansfield,"I-49 and LA-509",0,0,1,0,0,N/A
3293357,"August 24, 2025",Arkansas,Texarkana,"701 N Oats St",1,0,0,0,1,N/A
3292974,"August 24, 2025",Illinois,Chicago,"4441 S Greenwood Ave",1,0,0,0,0,N/A
3293234,"August 24, 2025",Louisiana,Lafayette,"510 Saucier Pkwy",1,0,0,0,4,N/A
3293289,"August 24, 2025",Illinois,Chicago,"8800 block of S Dante Ave",1,0,0,0,0,N/A
3293467,"August 24, 2025",Missouri,"Kansas City","E 6th St and Park Ave",1,0,0,0,0,N/A
3294079,"August 24, 2025",Oklahoma,Tulsa,"1624 E Virgin St",1,1,0,0,1,N/A
3294728,"August 24, 2025",Oklahoma,Tulsa,"Osage Prairie Trail",0,0,1,0,0,N/A
3292906,"August 24, 2025",Missouri,"Kansas City","E 13th St and Grand Blvd",2,3,0,0,0,N/A
3293268,"August 24, 2025",Ohio,Columbus,"300 block of E 1st Ave",1,1,0,0,0,N/A
3292982,"August 24, 2025",Alabama,Mobile,"5000 block of Quail Run E",1,0,0,0,1,N/A
3292531,"August 23, 2025","South Carolina",Longs,"2400 block of Plantation Dr",1,0,0,0,0,N/A
3292783,"August 23, 2025",Michigan,Roseville,"27300 block of Pinehurst St",1,0,0,0,1,N/A
3292644,"August 23, 2025",Alabama,Birmingham,"1061 Huffman Rd",1,1,0,0,1,N/A
3292691,"August 23, 2025","New York",Bronx,"Burke Ave and Wickham Ave",2,3,0,0,4,N/A
3292674,"August 23, 2025",Alabama,Montgomery,"5000 block of Carmichael Rd",1,0,0,0,1,N/A
3292550,"August 23, 2025","New York",Rochester,"400 block of Smith St",1,0,0,0,2,N/A
3293071,"August 23, 2025",Georgia,Milledgeville,"2472 N Columbia St",1,0,0,0,1,N/A
3292526,"August 23, 2025",California,"Los Angeles","2800 block of E Cesar Chavez Ave",1,0,0,0,0,N/A
3292433,"August 23, 2025",Indiana,Indianapolis,"3300 block of Graceland Ave",1,1,0,0,0,N/A
3296061,"August 23, 2025",Nevada,"Las Vegas","1000 block of Nassau Dr",1,0,0,0,1,N/A
3292781,"August 23, 2025",Michigan,Detroit,"10500 Lyndon St",1,0,0,0,0,N/A
3293000,"August 23, 2025",Florida,Greenville,US-90,0,0,1,0,0,N/A
3293663,"August 23, 2025",Virginia,Richmond,"3400 block of Chamberlayne Ave",1,0,0,0,0,N/A
3294497,"August 23, 2025","North Carolina","Mount Holly","Tomberlin Rd",0,1,1,0,0,N/A
3293389,"August 23, 2025","New Mexico","El Prado","Toda Vista Rd and Rabbit Valley Rd",1,0,0,0,1,N/A
3292994,"August 23, 2025",California,"Los Angeles","Ainsworth St",1,0,0,0,0,N/A
3293149,"August 23, 2025",Texas,"San Antonio","4039 E Houston St",0,0,1,0,0,N/A
3294086,"August 23, 2025",Mississippi,Greenwood,"100 block of Young St",1,0,0,0,1,N/A
3293593,"August 23, 2025",Michigan,Saginaw,"Emerson St and Howard St",1,2,0,0,0,N/A
3293520,"August 23, 2025",California,"Los Angeles","600 block of W 80th St",1,2,0,0,0,N/A
3295259,"August 23, 2025",Mississippi,Tutwiler,"Gibbon Rd and Bruister Rd",1,0,0,0,0,N/A
3293089,"August 23, 2025",Georgia,Atlanta,"996 Westmoor Dr NW",1,0,0,0,1,N/A
3292886,"August 23, 2025",California,"Pico Rivera","8845 Whittier Blvd",1,0,0,0,1,N/A
3293365,"August 23, 2025",Arizona,Tucson,"900 block of S Warren Ave",1,0,0,0,0,N/A
3294109,"August 23, 2025",Louisiana,Leesville,"Cedarbrook Cir",1,0,0,0,1,N/A
3292961,"August 23, 2025",Missouri,"Saint Louis","Connecticut St and S Kingshighway Blvd",1,0,0,0,1,N/A
3293369,"August 23, 2025",Connecticut,"New Britain","174 Arch St",1,0,0,0,1,N/A
3292945,"August 23, 2025",California,Fresno,"4111 N Blythe Ave",0,0,1,0,0,N/A
3292735,"August 23, 2025",California,"Palos Verdes Peninsula (Rolling Hills)","18 Crest Rd E",2,0,1,0,0,N/A
3292542,"August 23, 2025",Oklahoma,"Oklahoma City","NE 20th St and Bath Ave",1,0,0,0,1,N/A
3292649,"August 23, 2025",Tennessee,Memphis,"1000 block of Greenlaw Ave",1,0,0,0,1,N/A
3293051,"August 23, 2025",Wisconsin,Milwaukee,"3332 N 12th St",1,0,0,0,1,N/A
3292633,"August 22, 2025",Tennessee,Crossville,"N Main St and 4th St",1,0,0,0,1,N/A
3292203,"August 22, 2025","South Carolina",Columbia,"1051 Southern Dr",1,0,0,0,2,N/A
3292529,"August 22, 2025","South Carolina",Columbia,"3213 Farrow Rd",1,0,0,0,2,N/A
3292392,"August 22, 2025",Maryland,Baltimore,"700 block of Druid Lake Park",1,0,0,0,1,N/A
3292501,"August 22, 2025","North Carolina",Gastonia,"Huffman Rd and Goble St",1,1,0,0,0,N/A
3292493,"August 22, 2025",California,"Los Angeles","Manchester Ave and Belford Ave",1,0,0,0,1,N/A
3292228,"August 22, 2025",Florida,Seminole,"14557 Anchorage Cir",0,1,1,0,0,N/A
3292226,"August 22, 2025",Florida,Orlando,"437 N Terry Ave",0,0,1,0,0,N/A
3292448,"August 22, 2025",Georgia,Savannah,"4020 La Roche Ave",1,0,0,0,3,N/A
3292231,"August 22, 2025",Tennessee,Cordova,"1890 Berryhill Rd",1,0,0,0,1,N/A
3292083,"August 22, 2025",Louisiana,Lafayette,"200 Hugh Wallis Rd S",1,0,0,0,1,N/A
3292332,"August 22, 2025",Ohio,Cleveland,"4200 block of Bohn Rd",1,0,0,0,0,N/A
3291859,"August 22, 2025",Michigan,Detroit,"2799 W Grand Blvd",1,0,0,0,1,N/A
3293666,"August 22, 2025",Florida,"Port Saint Lucie","690 Bayou Country Ln",1,0,0,0,0,N/A
3292044,"August 22, 2025","New York",Bronx,"E 164th St and Washington Ave",1,0,0,0,0,N/A
3295384,"August 22, 2025","North Carolina","Chapel Hill","1505 E Franklin St",0,0,1,0,0,N/A
3292163,"August 22, 2025",Texas,Laredo,"5000 block of Palmito Dr",1,0,0,0,0,N/A
3296789,"August 22, 2025","New York",Conklin,"4467 Brady Hill Rd",1,0,1,0,0,N/A
3292394,"August 22, 2025",Texas,Houston,"4800 block of Bellnole Dr",0,0,2,0,0,N/A
3291985,"August 22, 2025",California,"Grass Valley","Glen Meadow Dr",1,0,1,0,0,N/A
3292144,"August 22, 2025",Mississippi,Pascagoula,"1000 Jerry Saint Pe Hwy",1,0,0,0,1,N/A
3292440,"August 22, 2025",Texas,"Center Point","Pinson Valley Pkwy",1,1,0,0,0,N/A
3295254,"August 22, 2025",Mississippi,Merigold,"N Bayou Rd",1,0,0,0,0,N/A
3291869,"August 22, 2025",California,Compton,"2100 block of N Kalsman Ave",1,2,0,0,0,N/A
3292559,"August 22, 2025","New Mexico",Albuquerque,"5300 Sequoia Rd NW",1,0,0,0,1,N/A
3291921,"August 22, 2025",Michigan,Detroit,"W Grand Blvd and C L Franklin Blvd",1,1,0,0,0,N/A
3291924,"August 22, 2025","New Jersey",Trenton,"257 Centre St",1,0,0,0,0,N/A
3292504,"August 22, 2025",Arizona,Tucson,"5200 block of S Champion Stravenue",1,0,0,0,1,N/A
3292262,"August 22, 2025",Alabama,Birmingham,"4300 block of Pinson Valley Pkwy",1,1,0,0,0,N/A
3291829,"August 22, 2025",Colorado,Denver,"S Dahlia St and E Warren Ave",0,0,1,0,0,N/A
3294001,"August 22, 2025","West Virginia",Hanover,N/A,1,0,0,0,0,N/A
3302009,"August 22, 2025",California,Hayward,"30000 block of San Antonio St",1,0,0,0,1,N/A
3294067,"August 22, 2025",Tennessee,Copperhill,"266 Grassy Creek Rd",1,0,0,0,1,N/A
3292352,"August 22, 2025",Colorado,"Colorado Springs","1100 block of Branding Iron Cir",0,0,1,0,0,N/A
3294034,"August 22, 2025",California,Upland,"N Albright Ave and W Notre Dame St",1,0,1,0,0,N/A
3292051,"August 22, 2025",Tennessee,Jackson,"200 block of Roosevelt Pkwy",1,0,0,0,1,N/A
3291810,"August 22, 2025",Illinois,Chicago,"4944 S Archer Ave",1,0,0,0,0,N/A
3292107,"August 22, 2025",Florida,Perry,"500 S Warner Ave",2,1,0,1,1,N/A
3291656,"August 21, 2025","South Carolina","Leesville (Batesburg-leesville)","500 block of Ash St",1,0,0,0,0,N/A
3291650,"August 21, 2025","South Carolina",Greenville,"1041 Verdae Blvd",0,0,1,0,0,N/A
3292665,"August 21, 2025",Texas,Spring,"8745 Spring Cypress Rd",1,0,0,0,0,N/A
3291532,"August 21, 2025",Georgia,"Dawson (dawson)","Hattie Albritton Rd",1,0,0,0,0,N/A
3291803,"August 21, 2025",Illinois,Chicago,"3900 block of W Gladys Ave",1,2,0,0,0,N/A
3291800,"August 21, 2025",Illinois,Chicago,"300 block of S Maplewood Ave",2,0,0,0,0,N/A
3292190,"August 21, 2025",Florida,"West Palm Beach","1400 block of 13th St",1,1,0,0,1,N/A
3291872,"August 21, 2025",California,"Pico Rivera","9411 Washington Blvd",1,0,0,0,0,N/A
3292032,"August 21, 2025",Virginia,Richmond,"3300 block of Meadowdale Blvd",1,0,0,0,0,N/A
3292030,"August 21, 2025",Virginia,Hopewell,"800 block of Chestnut St",1,0,0,0,0,N/A
3291888,"August 21, 2025",California,Stockton,"6137 N El Dorado St",1,0,0,0,1,N/A
3292003,"August 21, 2025",Oklahoma,"Oklahoma City","SW 36th St and Parkview Ave",1,0,0,0,1,N/A
3291892,"August 21, 2025",California,"Shingle Springs (Cameron Park)","3020 Oakwood Rd",2,0,0,0,1,N/A
3291709,"August 21, 2025",Georgia,Savannah,"500 block of Pennsylvania Ave",1,0,0,0,1,N/A
3292147,"August 21, 2025",Tennessee,Decatur,"Jordan Rd",0,0,1,0,0,N/A
3292062,"August 21, 2025",Arizona,Phoenix,"7th St and E Buckeye Rd",1,0,0,0,1,N/A
3291377,"August 21, 2025",Arizona,Chandler,"Frye Rd and Windstream Pl",0,0,1,0,0,N/A
3291458,"August 21, 2025",Alabama,Lipscomb,"5th St N and 6th Ave N",1,0,0,0,1,N/A
3291933,"August 21, 2025",Vermont,Springfield,"78 Valley St",0,0,1,0,0,N/A
3291350,"August 21, 2025",Vermont,Hartford,"Verna Ct",1,1,0,0,1,N/A
